Municipio_numero;UF;Municipio;MUN_IBGE
3983;RS;Cândido Godói;4304309
3984;RS;Candiota;4304358
3985;RS;Canela;4304408
3986;RS;Canguçu;4304507
3987;RS;Canoas;4304606
3988;RS;Canudos do Vale;4304614
3989;RS;Capão Bonito do Sul;4304622
3990;RS;Capão da Canoa;4304630
3991;RS;Capão do Cipó;4304655
3992;RS;Capão do Leão;4304663
3993;RS;Capela de Santana;4304689
3994;RS;Capitão;4304697
3995;RS;Capivari do Sul;4304671
3996;RS;Caraá;4304713
3997;RS;Carazinho;4304705
3998;RS;Carlos Barbosa;4304804
3999;RS;Carlos Gomes;4304853
4000;RS;Casca;4304903
4001;RS;Caseiros;4304952
4002;RS;Catuípe;4305009
4003;RS;Caxias do Sul;4305108
4004;RS;Centenário;4305116
4005;RS;Cerrito;4305124
4006;RS;Cerro Branco;4305132
4007;RS;Cerro Grande;4305157
4008;RS;Cerro Grande do Sul;4305173
4009;RS;Cerro Largo;4305207
4010;RS;Chapada;4305306
4011;RS;Charqueadas;4305355
4012;RS;Charrua;4305371
4013;RS;Chiapetta;4305405
4014;RS;Chuí;4305439
4015;RS;Chuvisca;4305447
4016;RS;Cidreira;4305454
4017;RS;Ciríaco;4305504
4018;RS;Colinas;4305587
4019;RS;Colorado;4305603
4020;RS;Condor;4305702
4021;RS;Constantina;4305801
4022;RS;Coqueiro Baixo;4305835
4023;RS;Coqueiros do Sul;4305850
4024;RS;Coronel Barros;4305871
4025;RS;Coronel Bicaco;4305900
4026;RS;Coronel Pilar;4305934
4027;RS;Cotiporã;4305959
4028;RS;Coxilha;4305975
4029;RS;Crissiumal;4306007
4030;RS;Cristal;4306056
4031;RS;Cristal do Sul;4306072
4032;RS;Cruz Alta;4306106
4033;RS;Cruzaltense;4306130
4034;RS;Cruzeiro do Sul;4306205
4035;RS;David Canabarro;4306304
4036;RS;Derrubadas;4306320
4037;RS;Dezesseis de Novembro;4306353
4038;RS;Dilermando de Aguiar;4306379
4039;RS;Dois Irmãos;4306403
4040;RS;Dois Irmãos das Missões;4306429
4041;RS;Dois Lajeados;4306452
4042;RS;Dom Feliciano;4306502
4043;RS;Dom Pedrito;4306601
4044;RS;Dom Pedro de Alcântara;4306551
4045;RS;Dona Francisca;4306700
4046;RS;Doutor Maurício Cardoso;4306734
4047;RS;Doutor Ricardo;4306759
4048;RS;Eldorado do Sul;4306767
4049;RS;Encantado;4306809
4050;RS;Encruzilhada do Sul;4306908
4051;RS;Engenho Velho;4306924
4052;RS;Entre Rios do Sul;4306957
4053;RS;Entre-Ijuís;4306932
4054;RS;Erebango;4306973
4055;RS;Erechim;4307005
4056;RS;Ernestina;4307054
4057;RS;Erval Grande;4307203
4058;RS;Erval Seco;4307302
4059;RS;Esmeralda;4307401
4060;RS;Esperança do Sul;4307450
4061;RS;Espumoso;4307500
4062;RS;Estação;4307559
4063;RS;Estância Velha;4307609
4064;RS;Esteio;4307708
4065;RS;Estrela;4307807
4066;RS;Estrela Velha;4307815
4067;RS;Eugênio de Castro;4307831
4068;RS;Fagundes Varela;4307864
4069;RS;Farroupilha;4307906
4070;RS;Faxinal do Soturno;4308003
4071;RS;Faxinalzinho;4308052
4072;RS;Fazenda Vilanova;4308078
4073;RS;Feliz;4308102
4074;RS;Flores da Cunha;4308201
4075;RS;Floriano Peixoto;4308250
4076;RS;Fontoura Xavier;4308300
4077;RS;Formigueiro;4308409
4078;RS;Forquetinha;4308433
4079;RS;Fortaleza dos Valos;4308458
4080;RS;Frederico Westphalen;4308508
4081;RS;Garibaldi;4308607
4082;RS;Garruchos;4308656
4083;RS;Gaurama;4308706
4084;RS;General Câmara;4308805
4085;RS;Gentil;4308854
4086;RS;Getúlio Vargas;4308904
4087;RS;Giruá;4309001
4088;RS;Glorinha;4309050
4089;RS;Gramado;4309100
4090;RS;Gramado dos Loureiros;4309126
4091;RS;Gramado Xavier;4309159
4092;RS;Gravataí;4309209
4093;RS;Guabiju;4309258
4094;RS;Guaíba;4309308
4095;RS;Guaporé;4309407
4096;RS;Guarani das Missões;4309506
4097;RS;Harmonia;4309555
4098;RS;Herval;4307104
4099;RS;Herveiras;4309571
4100;RS;Horizontina;4309605
4101;RS;Hulha Negra;4309654
4102;RS;Humaitá;4309704
4103;RS;Ibarama;4309753
4104;RS;Ibiaçá;4309803
4105;RS;Ibiraiaras;4309902
4106;RS;Ibirapuitã;4309951
4107;RS;Ibirubá;4310009
4108;RS;Igrejinha;4310108
4109;RS;Ijuí;4310207
4110;RS;Ilópolis;4310306
4111;RS;Imbé;4310330
4112;RS;Imigrante;4310363
4113;RS;Independência;4310405
4114;RS;Inhacorá;4310413
4115;RS;Ipê;4310439
4116;RS;Ipiranga do Sul;4310462
4117;RS;Iraí;4310504
4118;RS;Itaara;4310538
4119;RS;Itacurubi;4310553
4120;RS;Itapuca;4310579
4121;RS;Itaqui;4310603
4122;RS;Itati;4310652
4123;RS;Itatiba do Sul;4310702
4124;RS;Ivorá;4310751
4125;RS;Ivoti;4310801
4126;RS;Jaboticaba;4310850
4127;RS;Jacuizinho;4310876
4128;RS;Jacutinga;4310900
4129;RS;Jaguarão;4311007
4130;RS;Jaguari;4311106
4131;RS;Jaquirana;4311122
4132;RS;Jari;4311130
4133;RS;Jóia;4311155
4134;RS;Júlio de Castilhos;4311205
4135;RS;Lagoa Bonita do Sul;4311239
4136;RS;Lagoa dos Três Cantos;4311270
4137;RS;Lagoa Vermelha;4311304
4138;RS;Lagoão;4311254
4139;RS;Lajeado;4311403
4140;RS;Lajeado do Bugre;4311429
4141;RS;Lavras do Sul;4311502
4142;RS;Liberato Salzano;4311601
4143;RS;Lindolfo Collor;4311627
4144;RS;Linha Nova;4311643
4145;RS;Maçambara;4311718
4146;RS;Machadinho;4311700
4147;RS;Mampituba;4311734
4148;RS;Manoel Viana;4311759
4149;RS;Maquiné;4311775
4150;RS;Maratá;4311791
4151;RS;Marau;4311809
4152;RS;Marcelino Ramos;4311908
4153;RS;Mariana Pimentel;4311981
4154;RS;Mariano Moro;4312005
4155;RS;Marques de Souza;4312054
4156;RS;Mata;4312104
4157;RS;Mato Castelhano;4312138
4158;RS;Mato Leitão;4312153
4159;RS;Mato Queimado;4312179
4160;RS;Maximiliano de Almeida;4312203
4161;RS;Minas do Leão;4312252
4162;RS;Miraguaí;4312302
4163;RS;Montauri;4312351
4164;RS;Monte Alegre dos Campos;4312377
4165;RS;Monte Belo do Sul;4312385
4166;RS;Montenegro;4312401
4167;RS;Mormaço;4312427
4168;RS;Morrinhos do Sul;4312443
4169;RS;Morro Redondo;4312450
4170;RS;Morro Reuter;4312476
4171;RS;Mostardas;4312500
4172;RS;Muçum;4312609
4173;RS;Muitos Capões;4312617
4174;RS;Muliterno;4312625
4175;RS;Não-Me-Toque;4312658
4176;RS;Nicolau Vergueiro;4312674
4177;RS;Nonoai;4312708
4178;RS;Nova Alvorada;4312757
4179;RS;Nova Araçá;4312807
4180;RS;Nova Bassano;4312906
4181;RS;Nova Boa Vista;4312955
4182;RS;Nova Bréscia;4313003
4183;RS;Nova Candelária;4313011
4184;RS;Nova Esperança do Sul;4313037
4185;RS;Nova Hartz;4313060
4186;RS;Nova Pádua;4313086
4187;RS;Nova Palma;4313102
4188;RS;Nova Petrópolis;4313201
4189;RS;Nova Prata;4313300
4190;RS;Nova Ramada;4313334
4191;RS;Nova Roma do Sul;4313359
4192;RS;Nova Santa Rita;4313375
4193;RS;Novo Barreiro;4313490
4194;RS;Novo Cabrais;4313391
4195;RS;Novo Hamburgo;4313409
4196;RS;Novo Machado;4313425
4197;RS;Novo Tiradentes;4313441
4198;RS;Novo Xingu;4313466
4199;RS;Osório;4313508
4200;RS;Paim Filho;4313607
4201;RS;Palmares do Sul;4313656
4202;RS;Palmeira das Missões;4313706
4203;RS;Palmitinho;4313805
4204;RS;Panambi;4313904
4205;RS;Pantano Grande;4313953
4206;RS;Paraí;4314001
4207;RS;Paraíso do Sul;4314027
4208;RS;Pareci Novo;4314035
4209;RS;Parobé;4314050
4210;RS;Passa Sete;4314068
4211;RS;Passo do Sobrado;4314076
4212;RS;Passo Fundo;4314100
4213;RS;Paulo Bento;4314134
4214;RS;Paverama;4314159
4215;RS;Pedras Altas;4314175
4216;RS;Pedro Osório;4314209
4217;RS;Pejuçara;4314308
4218;RS;Pelotas;4314407
4219;RS;Picada Café;4314423
4220;RS;Pinhal;4314456
4221;RS;Pinhal da Serra;4314464
4222;RS;Pinhal Grande;4314472
4223;RS;Pinheirinho do Vale;4314498
4224;RS;Pinheiro Machado;4314506
4225;RS;Pinto Bandeira;4314530
4226;RS;Pirapó;4314555
4227;RS;Piratini;4314605
4228;RS;Planalto;4314704
4229;RS;Poço das Antas;4314753
4230;RS;Pontão;4314779
4231;RS;Ponte Preta;4314787
4232;RS;Portão;4314803
4233;RS;Porto Alegre;4314902
4234;RS;Porto Lucena;4315008
4235;RS;Porto Mauá;4315057
4236;RS;Porto Vera Cruz;4315073
4237;RS;Porto Xavier;4315107
4238;RS;Pouso Novo;4315131
4239;RS;Presidente Lucena;4315149
4240;RS;Progresso;4315156
4241;RS;Protásio Alves;4315172
4242;RS;Putinga;4315206
4243;RS;Quaraí;4315305
4244;RS;Quatro Irmãos;4315313
4245;RS;Quevedos;4315321
4246;RS;Quinze de Novembro;4315354
4247;RS;Redentora;4315404
4248;RS;Relvado;4315453
4249;RS;Restinga Seca;4315503
4250;RS;Rio dos Índios;4315552
4251;RS;Rio Grande;4315602
4252;RS;Rio Pardo;4315701
4253;RS;Riozinho;4315750
4254;RS;Roca Sales;4315800
4255;RS;Rodeio Bonito;4315909
4256;RS;Rolador;4315958
4257;RS;Rolante;4316006
4258;RS;Ronda Alta;4316105
4259;RS;Rondinha;4316204
4260;RS;Roque Gonzales;4316303
4261;RS;Rosário do Sul;4316402
4262;RS;Sagrada Família;4316428
4263;RS;Saldanha Marinho;4316436
4264;RS;Salto do Jacuí;4316451
4265;RS;Salvador das Missões;4316477
4266;RS;Salvador do Sul;4316501
4267;RS;Sananduva;4316600
4268;RS;Santa Bárbara do Sul;4316709
4269;RS;Santa Cecília do Sul;4316733
4270;RS;Santa Clara do Sul;4316758
4271;RS;Santa Cruz do Sul;4316808
4272;RS;Santa Margarida do Sul;4316972
4273;RS;Santa Maria;4316907
4274;RS;Santa Maria do Herval;4316956
4275;RS;Santa Rosa;4317202
4276;RS;Santa Tereza;4317251
4277;RS;Santa Vitória do Palmar;4317301
4278;RS;Santana da Boa Vista;4317004
4279;RS;Santana do Livramento;4317103
4280;RS;Santiago;4317400
4281;RS;Santo Ângelo;4317509
4282;RS;Santo Antônio da Patrulha;4317608
4283;RS;Santo Antônio das Missões;4317707
4284;RS;Santo Antônio do Palma;4317558
4285;RS;Santo Antônio do Planalto;4317756
4286;RS;Santo Augusto;4317806
4287;RS;Santo Cristo;4317905
4288;RS;Santo Expedito do Sul;4317954
4289;RS;São Borja;4318002
4290;RS;São Domingos do Sul;4318051
4291;RS;São Francisco de Assis;4318101
4292;RS;São Francisco de Paula;4318200
4293;RS;São Gabriel;4318309
4294;RS;São Jerônimo;4318408
4295;RS;São João da Urtiga;4318424
4296;RS;São João do Polêsine;4318432
4297;RS;São Jorge;4318440
4298;RS;São José das Missões;4318457
4299;RS;São José do Herval;4318465
4300;RS;São José do Hortêncio;4318481
4301;RS;São José do Inhacorá;4318499
4302;RS;São José do Norte;4318507
4303;RS;São José do Ouro;4318606
4304;RS;São José do Sul;4318614
4305;RS;São José dos Ausentes;4318622
4306;RS;São Leopoldo;4318705
4307;RS;São Lourenço do Sul;4318804
4308;RS;São Luiz Gonzaga;4318903
4309;RS;São Marcos;4319000
4310;RS;São Martinho;4319109
4311;RS;São Martinho da Serra;4319125
4312;RS;São Miguel das Missões;4319158
4313;RS;São Nicolau;4319208
4314;RS;São Paulo das Missões;4319307
4315;RS;São Pedro da Serra;4319356
4316;RS;São Pedro das Missões;4319364
4317;RS;São Pedro do Butiá;4319372
4318;RS;São Pedro do Sul;4319406
4319;RS;São Sebastião do Caí;4319505
4320;RS;São Sepé;4319604
4321;RS;São Valentim;4319703
4322;RS;São Valentim do Sul;4319711
4323;RS;São Valério do Sul;4319737
4324;RS;São Vendelino;4319752
4325;RS;São Vicente do Sul;4319802
4326;RS;Sapiranga;4319901
4327;RS;Sapucaia do Sul;4320008
4328;RS;Sarandi;4320107
4329;RS;Seberi;4320206
4330;RS;Sede Nova;4320230
4331;RS;Segredo;4320263
4332;RS;Selbach;4320305
4333;RS;Senador Salgado Filho;4320321
4334;RS;Sentinela do Sul;4320354
4335;RS;Serafina Corrêa;4320404
4336;RS;Sério;4320453
4337;RS;Sertão;4320503
4338;RS;Sertão Santana;4320552
4339;RS;Sete de Setembro;4320578
4340;RS;Severiano de Almeida;4320602
4341;RS;Silveira Martins;4320651
4342;RS;Sinimbu;4320677
4343;RS;Sobradinho;4320701
4344;RS;Soledade;4320800
4345;RS;Tabaí;4320859
4346;RS;Tapejara;4320909
4347;RS;Tapera;4321006
4348;RS;Tapes;4321105
4349;RS;Taquara;4321204
4350;RS;Taquari;4321303
4351;RS;Taquaruçu do Sul;4321329
4352;RS;Tavares;4321352
4353;RS;Tenente Portela;4321402
4354;RS;Terra de Areia;4321436
4355;RS;Teutônia;4321451
4356;RS;Tio Hugo;4321469
4357;RS;Tiradentes do Sul;4321477
4358;RS;Toropi;4321493
4359;RS;Torres;4321501
4360;RS;Tramandaí;4321600
4361;RS;Travesseiro;4321626
4362;RS;Três Arroios;4321634
4363;RS;Três Cachoeiras;4321667
4364;RS;Três Coroas;4321709
4365;RS;Três de Maio;4321808
4366;RS;Três Forquilhas;4321832
4367;RS;Três Palmeiras;4321857
4368;RS;Três Passos;4321907
4369;RS;Trindade do Sul;4321956
4370;RS;Triunfo;4322004
4371;RS;Tucunduva;4322103
4372;RS;Tunas;4322152
4373;RS;Tupanci do Sul;4322186
4374;RS;Tupanciretã;4322202
4375;RS;Tupandi;4322251
4376;RS;Tuparendi;4322301
4377;RS;Turuçu;4322327
4378;RS;Ubiretama;4322343
4379;RS;União da Serra;4322350
4380;RS;Unistalda;4322376
4381;RS;Uruguaiana;4322400
4382;RS;Vacaria;4322509
4383;RS;Vale do Sol;4322533
4384;RS;Vale Real;4322541
4385;RS;Vale Verde;4322525
4386;RS;Vanini;4322558
4387;RS;Venâncio Aires;4322608
4388;RS;Vera Cruz;4322707
4389;RS;Veranópolis;4322806
4390;RS;Vespasiano Correa;4322855
4391;RS;Viadutos;4322905
4392;RS;Viamão;4323002
4393;RS;Vicente Dutra;4323101
4394;RS;Victor Graeff;4323200
4395;RS;Vila Flores;4323309
4396;RS;Vila Lângaro;4323358
4397;RS;Vila Maria;4323408
4398;RS;Vila Nova do Sul;4323457
4399;RS;Vista Alegre;4323507
4400;RS;Vista Alegre do Prata;4323606
4401;RS;Vista Gaúcha;4323705
4402;RS;Vitória das Missões;4323754
4403;RS;Westfalia;4323770
4404;RS;Xangri-lá;4323804
4405;SC;Abdon Batista;4200051
4406;SC;Abelardo Luz;4200101
4407;SC;Agrolandia;4200200
4408;SC;Agronômica;4200309
4409;SC;Água Doce;4200408
4410;SC;Águas de Chapecó;4200507
4411;SC;Águas Frias;4200556
4412;SC;Águas Mornas;4200606
4413;SC;Alfredo Wagner;4200705
4414;SC;Alto Bela Vista;4200754
4415;SC;Anchieta;4200804
4416;SC;Angelina;4200903
4417;SC;Anita Garibaldi;4201000
4418;SC;Anitápolis;4201109
4419;SC;Antônio Carlos;4201208
4420;SC;Apiúna;4201257
4421;SC;Arabutã;4201273
4422;SC;Araquari;4201307
4423;SC;Araranguá;4201406
4424;SC;Armazém;4201505
4425;SC;Arroio Trinta;4201604
4426;SC;Arvoredo;4201653
4427;SC;Ascurra;4201703
4428;SC;Atalanta;4201802
4429;SC;Aurora;4201901
4430;SC;Balneário Arroio do Silva;4201950
4431;SC;Balneário Barra Do Sul;4202057
4432;SC;Balneário Camboriú;4202008
4433;SC;Balneário Gaivota;4202073
4434;SC;Bandeirante;4202081
4435;SC;Barra Bonita;4202099
4436;SC;Barra Velha;4202107
4437;SC;Bela Vista do Toldo;4202131
4438;SC;Belmonte;4202156
4439;SC;Benedito Novo;4202206
4440;SC;Biguaçu;4202305
4441;SC;Blumenau;4202404
4442;SC;Bocaina do Sul;4202438
4443;SC;Bom Jardim da Serra;4202503
4444;SC;Bom Jesus;4202537
4445;SC;Bom Jesus do Oeste;4202578
4446;SC;Bom Retiro;4202602
4447;SC;Bombinhas;4202453
4448;SC;Botuverá;4202701
4449;SC;Braço do Norte;4202800
4450;SC;Braço do Trombudo;4202859
4451;SC;Brunópolis;4202875
4452;SC;Brusque;4202909
4453;SC;Caçador;4203006
4454;SC;Caibi;4203105
4455;SC;Calmon;4203154
4456;SC;Camboriú;4203204
4457;SC;Campo Alegre;4203303
4458;SC;Campo Belo do Sul;4203402
4459;SC;Campo Erê;4203501
4460;SC;Campos Novos;4203600
4461;SC;Canelinha;4203709
4462;SC;Canoinhas;4203808
4463;SC;Capão Alto;4203253
4464;SC;Capinzal;4203907
4465;SC;Capivari de Baixo;4203956
4466;SC;Catanduvas;4204004
4467;SC;Caxambu do Sul;4204103
4468;SC;Celso Ramos;4204152
4469;SC;Cerro Negro;4204178
4470;SC;Chapadão do Lageado;4204194
4471;SC;Chapecó;4204202
4472;SC;Cocal do Sul;4204251
4473;SC;Concórdia;4204301
4474;SC;Cordilheira Alta;4204350
4475;SC;Coronel Freitas;4204400
4476;SC;Coronel Martins;4204459
4477;SC;Correia Pinto;4204558
4478;SC;Corupá;4204509
4479;SC;Criciúma;4204608
4480;SC;Cunha Porã;4204707
4481;SC;Cunhatai;4204756
4482;SC;Curitibanos;4204806
4483;SC;Descanso;4204905
4484;SC;Dionisio Cerqueira;4205001
4485;SC;Dona Emma;4205100
4486;SC;Doutor Pedrinho;4205159
4487;SC;Entre Rios;4205175
4488;SC;Ermo;4205191
4489;SC;Erval Velho;4205209
4490;SC;Faxinal dos Guedes;4205308
4491;SC;Flor do Sertão;4205357
4492;SC;Florianópolis;4205407
4493;SC;Formosa do Sul;4205431
4494;SC;Forquilhinha;4205456
4495;SC;Fraiburgo;4205506
4496;SC;Frei Rogério;4205555
4497;SC;Galvão;4205605
4498;SC;Garopaba;4205704
4499;SC;Garuva;4205803
4500;SC;Gaspar;4205902
4501;SC;Governador Celso Ramos;4206009
4502;SC;Grão Pará;4206108
4503;SC;Gravatal;4206207
4504;SC;Guabiruba;4206306
4505;SC;Guaraciaba;4206405
4506;SC;Guaramirim;4206504
4507;SC;Guarujá do Sul;4206603
4508;SC;Guatambu;4206652
4509;SC;Herval d'Oeste;4206702
4510;SC;Ibiam;4206751
4511;SC;Ibicaré;4206801
4512;SC;Ibirama;4206900
4513;SC;Içara;4207007
4514;SC;Ilhota;4207106
4515;SC;Imarui;4207205
4516;SC;Imbituba;4207304
4517;SC;Imbuia;4207403
4518;SC;Indaial;4207502
4519;SC;Iomerê;4207577
4520;SC;Ipira;4207601
4521;SC;Iporã do Oeste;4207650
4522;SC;Iguaçu;4207684
4523;SC;Ipumirim;4207700
4524;SC;Iraceminha;4207759
4525;SC;Irani;4207809
4526;SC;Irati;4207858
4527;SC;Irineópolis;4207908
4528;SC;Itá;4208005
4529;SC;Itaiópolis;4208104
4530;SC;Itajaí;4208203
4531;SC;Itapema;4208302
4532;SC;Itapiranga;4208401
4533;SC;Itapoá;4208450
4534;SC;Ituporanga;4208500
4535;SC;Jaborá;4208609
4536;SC;Jacinto Machado;4208708
4537;SC;Jaguaruna;4208807
4538;SC;Jaraguá do Sul;4208906
4539;SC;Jardinópolis;4208955
4540;SC;Joaçaba;4209003
4541;SC;Joinville;4209102
4542;SC;José Boiteux;4209151
4543;SC;Jupia;4209177
4544;SC;Lacerdópolis;4209201
4545;SC;Lages;4209300
4546;SC;Laguna;4209409
4547;SC;Lajeado Grande;4209458
4548;SC;Laurentino;4209508
4549;SC;Lauro Muller;4209607
4550;SC;Lebon Régis;4209706
4551;SC;Leoberto Leal;4209805
4552;SC;Lindóia do Sul;4209854
4553;SC;Lontras;4209904
4554;SC;Luiz Alves;4210001
4555;SC;Luzerna;4210035
4556;SC;Macieira;4210050
4557;SC;Mafra;4210100
4558;SC;Major Gercino;4210209
4559;SC;Major Vieira;4210308
4560;SC;Maracajá;4210407
4561;SC;Maravilha;4210506
4562;SC;Marema;4210555
4563;SC;Massaranduba;4210605
4564;SC;Matos Costa;4210704
4565;SC;Meleiro;4210803
4566;SC;Mirim Doce;4210852
4567;SC;Modelo;4210902
4568;SC;Mondai;4211009
4569;SC;Monte Carlo;4211058
4570;SC;Monte Castelo;4211108
4571;SC;Morro da Fumaça;4211207
4572;SC;Morro Grande;4211256
4573;SC;Navegantes;4211306
4574;SC;Nova Erechim;4211405
4575;SC;Nova Itaberaba;4211454
4576;SC;Nova Trento;4211504
4577;SC;Nova Veneza;4211603
4578;SC;Novo Horizonte;4211652
4579;SC;Orleans;4211702
4580;SC;Otacílio Costa;4211751
4581;SC;Ouro;4211801
4582;SC;Ouro Verde;4211850
4583;SC;Paial;4211876
4584;SC;Painel;4211892
4585;SC;Palhoça;4211900
4586;SC;Palma Sola;4212007
4587;SC;Palmeira;4212056
4588;SC;Palmitos;4212106
4589;SC;Papanduva;4212205
4590;SC;Paraíso;4212239
4591;SC;Passo de Torres;4212254
4592;SC;Passos Maia;4212270
4593;SC;Paulo Lopes;4212304
4594;SC;Pedras Grandes;4212403
4595;SC;Penha;4212502
4596;SC;Peritiba;4212601
4597;SC;Petrolandia;4212700
4598;SC;Piçarras;4212809
4599;SC;Pinhalzinho;4212908
4600;SC;Pinheiro Preto;4213005
4601;SC;Piratuba;4213104
4602;SC;Planalto Alegre;4213153
4603;SC;Pomerode;4213203
4604;SC;Ponte Alta;4213302
4605;SC;Ponte Alta do Norte;4213351
4606;SC;Ponte Serrada;4213401
4607;SC;Porto Belo;4213500
4608;SC;Porto União;4213609
4609;SC;Pouso Redondo;4213708
4610;SC;Praia Grande;4213807
4611;SC;Presidente Castelo Branco;4213906
4612;SC;Presidente Getúlio;4214003
4613;SC;Presidente Nereu;4214102
4614;SC;Princesa;4214151
4615;SC;Quilombo;4214201
4616;SC;Rancho Queimado;4214300
4617;SC;Rio das Antas;4214409
4618;SC;Rio do Campo;4214508
4619;SC;Rio do Oeste;4214607
4620;SC;Rio do Sul;4214805
4621;SC;Rio dos Cedros;4214706
4622;SC;Rio Fortuna;4214904
4623;SC;Rio Negrinho;4215000
4624;SC;Rio Rufino;4215059
4625;SC;Riqueza;4215075
4626;SC;Rodeio;4215109
4627;SC;Romelandia;4215208
4628;SC;Salete;4215307
4629;SC;Saltinho;4215356
4630;SC;Salto Veloso;4215406
4631;SC;Sangão;4215455
4632;SC;Santa Cecília;4215505
4633;SC;Santa Helena;4215554
4634;SC;Santa Rosa de Lima;4215604
4635;SC;Santa Rosa do Sul;4215653
4636;SC;Santa Terezinha;4215679
4637;SC;Santiago do Sul;4215687
4638;SC;Santa Terezinha do Progresso;4215695
4639;SC;Santo Amaro da Imperatriz;4215703
4640;SC;São Bento do Sul;4215802
4641;SC;São Bernardino;4215752
4642;SC;São Bonifácio;4215901
4643;SC;São Carlos;4216008
4644;SC;São Cristóvão do Sul;4216057
4645;SC;São Domingos;4216107
4646;SC;São Francisco do Sul;4216206
4647;SC;São João Batista;4216305
4648;SC;São João do Itaperiu;4216354
4649;SC;São João do Oeste;4216255
4650;SC;São João do Sul;4216404
4651;SC;São Joaquim;4216503
4652;SC;São José;4216602
4653;SC;São José do Cedro;4216701
4654;SC;São José do Cerrito;4216800
4655;SC;São Lourenço d'Oeste;4216909
4656;SC;São Ludgero;4217006
4657;SC;São Martinho;4217105
4658;SC;São Miguel da Boa Vista;4217154
4659;SC;São Miguel do Oeste;4217204
4660;SC;São Pedro de Alcântara;4217253
4661;SC;Saudades;4217303
4662;SC;Schroeder;4217402
4663;SC;Seara;4217501
4664;SC;Serra Alta;4217550
4665;SC;Siderópolis;4217600
4666;SC;Sombrio;4217709
4667;SC;Sul Brasil;4217758
4668;SC;Taio;4217808
4669;SC;Tangará;4217907
4670;SC;Tigrinhos;4217956
4671;SC;Tijucas;4218004
4672;SC;Timbé do Sul;4218103
4673;SC;Timbó;4218202
4674;SC;Timbó Grande;4218251
4675;SC;Três Barras;4218301
4676;SC;Treviso;4218350
4677;SC;Treze de Maio;4218400
4678;SC;Treze Tílias;4218509
4679;SC;Trombudo Central;4218608
4680;SC;Tubarão;4218707
4681;SC;Tunápolis;4218756
4682;SC;Turvo;4218806
4683;SC;União do Oeste;4218855
4684;SC;Urubici;4218905
4685;SC;Urupema;4218954
4686;SC;Urussanga;4219002
4687;SC;Vargeão;4219101
4688;SC;Vargem;4219150
4689;SC;Vargem Bonita;4219176
4690;SC;Vidal Ramos;4219200
4691;SC;Videira;4219309
4692;SC;Vitor Meireles;4219358
4693;SC;Witmarsum;4219408
4694;SC;Xanxere;4219507
4695;SC;Xavantina;4219606
4696;SC;Xaxim;4219705
4697;SC;Zortéa;4219853
4698;SE;Amparo de São Francisco;2800100
4699;SE;Aquidabã;2800209
4700;SE;Aracaju;2800308
4701;SE;Arauá;2800407
4702;SE;Areia Branca;2800506
4703;SE;Barra dos Coqueiros;2800605
4704;SE;Boquim;2800670
4705;SE;Brejo Grande;2800704
4706;SE;Campo do Brito;2801009
4707;SE;Canhoba;2801108
4708;SE;Canindé de São Francisco;2801207
4709;SE;Capela;2801306
4710;SE;Carira;2801405
4711;SE;Carmópolis;2801504
4712;SE;Cedro de São João;2801603
4713;SE;Cristinápolis;2801702
4714;SE;Cumbe;2801900
4715;SE;Divina Pastora;2802007
4716;SE;Estância;2802106
4717;SE;Feira Nova;2802205
4718;SE;Frei Paulo;2802304
4719;SE;Gararu;2802403
4720;SE;General Maynard;2802502
4721;SE;Gracho Cardoso;2802601
4722;SE;Ilha das Flores;2802700
4723;SE;Indiaroba;2802809
4724;SE;Itabaiana;2802908
4725;SE;Itabaianinha;2803005
4726;SE;Itabi;2803104
4727;SE;Itaporanga d'Ajuda;2803203
4728;SE;Japaratuba;2803302
4729;SE;Japoatã;2803401
4730;SE;Lagarto;2803500
4731;SE;Laranjeiras;2803609
4732;SE;Macambira;2803708
4733;SE;Malhada dos Bois;2803807
4734;SE;Malhador;2803906
4735;SE;Maruim;2804003
4736;SE;Moita Bonita;2804102
4737;SE;Monte Alegre de Sergipe;2804201
4738;SE;Muribeca;2804300
4739;SE;Neópolis;2804409
4740;SE;Nossa Senhora Aparecida;2804458
4741;SE;Nossa Senhora da Glória;2804508
4742;SE;Nossa Senhora das Dores;2804607
4743;SE;Nossa Senhora de Lourdes;2804706
4744;SE;Nossa Senhora do Socorro;2804805
4745;SE;Pacatuba;2804904
4746;SE;Pedra Mole;2805000
4747;SE;Pedrinhas;2805109
4748;SE;Pinhão;2805208
4749;SE;Pirambu;2805307
4750;SE;Poço Redondo;2805406
4751;SE;Poço Verde;2805505
4752;SE;Porto da Folha;2805604
4753;SE;Propriá;2805703
4754;SE;Riachão do Dantas;2805802
4755;SE;Riachuelo;2805901
4756;SE;Ribeirópolis;2806008
4757;SE;Rosário do Catete;2806107
4758;SE;Salgado;2806206
4759;SE;Santa Luzia do Itanhy;2806305
4760;SE;Santa Rosa de Lima;2806503
4761;SE;Santana do São Francisco;2806404
4762;SE;Santo Amaro das Brotas;2806602
4763;SE;São Cristóvão;2806701
4764;SE;São Domingos;2806800
4765;SE;São Francisco;2806909
4766;SE;São Miguel do Aleixo;2807006
4767;SE;Simão Dias;2807105
4768;SE;Siriri;2807204
4769;SE;Telha;2807303
4770;SE;Tobias Barreto;2807402
4771;SE;Tomar do Geru;2807501
4772;SE;Umbaúba;2807600
