Serie;Pedido_numero;Produto_numero;Qtde;Preco_venda;Preco_total;Peso_liquido;Peso_Liquido_total;Peso_bruto;Peso_bruto_total;Valor_frete
0;2306;249;470;2.29;1076.30;0.003;1.41;0.003;1.41;21.53
0;2307;182;1200;2.46;2957.52;0.0583;69.96;0.0663;79.56;59.15
0;2307;210;960;2.93;2815.97;0.01078;10.3488;0.01538;14.7648;56.32
0;2307;212;780;36.00;28080.00;0.468;365.04;0.46792;364.9776;561.60
0;2308;774;60;24.80;1488.00;2;120;2;120;29.76
0;2308;5;14;35.00;490.00;2;28;2;28;9.80
0;2309;667;28000;0.65;18281.20;0;0;0;0;365.62
0;2309;665;7200;0.54;3900.24;0.00174;12.528;0.00174;12.528;78.00
0;2309;664;119700;0.25;29506.05;0;0;0;0;590.12
0;2309;721;17500;0.35;6097.00;0.00483;84.525;0.00483;84.525;121.94
0;2309;664;79800;0.25;19670.70;0;0;0;0;393.41
0;2309;665;36000;0.54;19501.20;0.00174;62.64;0.00174;62.64;390.02
0;2309;665;22050;0.54;11944.49;0.00174;38.367;0.00174;38.367;238.89
0;2309;667;28000;0.65;18281.20;0;0;0;0;365.62
0;2310;677;332;1.06;351.92;1;332;2;664;7.04
0;2310;668;332;3.27;1085.64;1;332;2;664;21.71
0;2310;1151;5;59.34;296.70;1;5;1;5;5.93
0;2311;181;840;1.91;1605.16;0.035;29.4;0.0426;35.784;32.10
0;2311;621;3000;1.30;3912.30;0.00875;26.25;0.01035;31.05;78.25
0;2312;499;72;24.97;1797.84;0.663;47.736;0.663;47.736;35.96
0;2313;5;9;35.00;315.00;2;18;2;18;6.30
0;2314;717;2;2400.00;4800.00;1;2;2;4;96.00
0;2315;665;6750;0.54;3656.48;0.00174;11.745;0.00174;11.745;73.13
0;2315;721;10500;0.35;3658.20;0.00483;50.715;0.00483;50.715;73.16
0;2316;677;36;1.06;38.16;1;36;2;72;0.76
0;2316;668;36;3.27;117.72;1;36;2;72;2.35
0;2317;123;240;3.81;913.20;0.02258;5.4192;0.02258;5.4192;18.26
0;2317;37;2460;7.13;17532.42;0.29679;730.1034;0.29679;730.1034;350.65
0;2317;39;2460;9.30;22878.00;0.27679;680.9034;0.27679;680.9034;457.56
0;2317;71;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2317;75;255;3.44;877.97;1.02626;261.6963;1.02626;261.6963;17.56
0;2317;486;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2317;489;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2317;477;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2317;483;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2318;1180;500;1.58;790.00;0.01111;5.555;0.01111;5.555;15.80
0;2319;6;20;150.00;3000.00;0;0;1;20;60.00
0;2320;5;31;30.00;930.00;2;62;2;62;18.60
0;2321;5;1;30.00;30.00;2;2;2;2;0.60
0;2322;123;240;3.81;913.20;0.02258;5.4192;0.02258;5.4192;18.26
0;2322;37;1476;7.13;10519.45;0.29679;438.06204;0.29679;438.06204;210.39
0;2322;39;1476;9.30;13726.80;0.27679;408.54204;0.27679;408.54204;274.54
0;2322;71;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2322;75;255;3.44;877.97;1.02626;261.6963;1.02626;261.6963;17.56
0;2322;486;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2322;489;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2322;477;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2322;483;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2323;6;12;150.00;1800.00;0;0;1;12;36.00
0;2324;75;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2324;71;255;3.44;877.97;1.02626;261.6963;1.02626;261.6963;17.56
0;2325;176;500;0.94;468.00;0.014;7;0.016;8;9.36
0;2326;5;1;35.00;35.00;2;2;2;2;0.70
0;2327;5;4;30.00;120.00;2;8;2;8;2.40
0;2328;189;600;4.47;2682.00;0.068;40.8;1.068;640.8;53.64
0;2328;190;600;4.47;2682.00;0.102;61.2;1.102;661.2;53.64
0;2329;5;3;35.00;105.00;2;6;2;6;2.10
0;2330;253;1404;7.15;10038.60;0.165;231.66;0.165;231.66;200.77
0;2331;30;40;46.00;1840.00;1;40;2;80;36.80
0;2332;181;480;1.91;917.23;0.035;16.8;0.0426;20.448;18.34
0;2332;621;3000;1.30;3912.30;0.00875;26.25;0.01035;31.05;78.25
0;2333;181;360;1.91;687.92;0.035;12.6;0.0426;15.336;13.76
0;2334;499;1008;24.97;25169.76;0.663;668.304;0.663;668.304;503.40
0;2335;181;840;1.91;1605.16;0.035;29.4;0.0426;35.784;32.10
0;2335;621;3000;1.30;3912.30;0.00875;26.25;0.01035;31.05;78.25
0;2336;5;9;35.00;315.00;2;18;2;18;6.30
0;2337;5;3;35.00;105.00;2;6;2;6;2.10
0;2338;717;28;2400.00;67200.00;1;28;2;56;1344.00
0;2339;170;4400;1.12;4923.60;0.01836;80.784;0.01836;80.784;98.47
0;2339;123;2400;3.81;9132.00;0.02258;54.192;0.02258;54.192;182.64
0;2339;37;1968;7.13;14025.94;0.29679;584.08272;0.29679;584.08272;280.52
0;2339;39;1968;9.30;18302.40;0.27679;544.72272;0.27679;544.72272;366.05
0;2339;41;1476;7.15;10553.40;0.29679;438.06204;0.29679;438.06204;211.07
0;2339;42;1476;9.32;13754.84;0.27579;407.06604;0.27579;407.06604;275.10
0;2339;71;2805;3.44;9657.62;1.02626;2878.6593;1.02626;2878.6593;193.15
0;2339;75;2805;3.44;9657.62;1.02626;2878.6593;1.02626;2878.6593;193.15
0;2339;76;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2339;115;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2340;162;540;1.21;655.02;0.036;19.44;0.536;289.44;13.10
0;2340;163;540;1.21;655.02;0.036;19.44;0.536;289.44;13.10
0;2340;153;1500;0.42;627.00;0.005;7.5;0.0056;8.4;12.54
0;2340;154;1500;0.42;627.00;0.005;7.5;0.0056;8.4;12.54
0;2340;174;1800;1.02;1827.00;0.028;50.4;0.028;50.4;36.54
0;2341;6;28;150.00;4200.00;0;0;1;28;84.00
0;2342;5;58;150.00;8700.00;2;116;2;116;174.00
0;2343;5;13;150.00;1950.00;2;26;2;26;39.00
0;2344;162;540;1.21;655.02;0.036;19.44;0.536;289.44;13.10
0;2344;163;540;1.21;655.02;0.036;19.44;0.536;289.44;13.10
0;2344;153;1500;0.42;627.00;0.005;7.5;0.0056;8.4;12.54
0;2344;154;1500;0.42;627.00;0.005;7.5;0.0056;8.4;12.54
0;2344;174;1440;1.02;1461.60;0.028;40.32;0.028;40.32;29.23
0;2345;5;12;150.00;1800.00;2;24;2;24;36.00
0;2347;142;2400;0.70;1680.00;1.0006;2401.44;1.0006;2401.44;33.60
0;2348;37;246;7.13;1753.24;0.29679;73.01034;0.29679;73.01034;35.06
0;2348;39;246;9.30;2287.80;0.27679;68.09034;0.27679;68.09034;45.76
0;2348;41;492;7.15;3517.80;0.29679;146.02068;0.29679;146.02068;70.36
0;2348;42;492;9.32;4584.95;0.27579;135.68868;0.27579;135.68868;91.70
0;2348;71;1275;3.44;4389.83;1.02626;1308.4815;1.02626;1308.4815;87.80
0;2348;75;1275;3.44;4389.83;1.02626;1308.4815;1.02626;1308.4815;87.80
0;2349;6;6;150.00;900.00;0;0;1;6;18.00
0;2350;5;10;30.00;300.00;2;20;2;20;6.00
0;2351;212;2340;36.00;84240.00;0.468;1095.12;0.46792;1094.9328;1684.80
0;2352;774;180;24.80;4464.00;2;360;2;360;89.28
0;2355;187;70;4.02;281.74;0.0795;5.565;1.0795;75.565;5.63
0;2356;213;1000;3.00;3000.00;0.01368;13.68;0.01818;18.18;60.00
0;2357;1000;432;20.83;8998.56;0.00073;0.31536;1.06733;461.08656;179.97
0;2358;30;18;46.00;828.00;1;18;2;36;16.56
0;2359;1000;432;28.63;12368.16;0.00073;0.31536;1.06733;461.08656;247.36
0;2360;212;780;36.00;28080.00;0.468;365.04;0.46792;364.9776;561.60
0;2360;855;144;8.78;1264.46;1.04218;150.07392;1.05878;152.46432;25.29
0;2360;874;780;8.24;6428.53;1.04179;812.5962;1.05839;825.5442;128.57
0;2360;469;288;6.69;1927.81;1.0575;304.56;1.08405;312.2064;38.56
0;2361;774;60;24.80;1488.00;2;120;2;120;29.76
0;2361;5;24;35.00;840.00;2;48;2;48;16.80
0;2362;415;302;2.50;755.00;1;302;1;302;15.10
0;2363;628;3;650.00;1950.00;1;3;2;6;39.00
0;2364;667;6000;0.25;1521.00;0;0;0;0;30.42
0;2364;665;29700;0.54;16088.49;0.00174;51.678;0.00174;51.678;321.77
0;2364;663;119700;0.19;22551.48;0;0;0;0;451.03
0;2364;723;33000;0.39;12899.70;0;0;0;0;257.99
0;2364;663;30400;0.19;5727.36;0;0;0;0;114.55
0;2365;180;5000;0.36;1778.50;0.00463;23.15;0.00503;25.15;35.57
0;2365;181;960;1.91;1834.46;0.035;33.6;0.0426;40.896;36.69
0;2365;621;1800;1.30;2347.38;0.00875;15.75;0.01035;18.63;46.95
0;2366;5;13;35.00;455.00;2;26;2;26;9.10
0;2367;677;216;1.06;228.96;1;216;2;432;4.58
0;2367;668;216;3.27;706.32;1;216;2;432;14.13
0;2367;1151;4;59.34;237.36;1;4;1;4;4.75
0;2368;151;1152;0.72;828.29;0.023;26.496;0.023;26.496;16.57
0;2368;150;648;0.98;636.34;0.037;23.976;0.037;23.976;12.73
0;2368;152;648;0.98;636.34;0.038;24.624;0.038;24.624;12.73
0;2368;174;360;1.02;365.40;0.028;10.08;0.028;10.08;7.31
0;2369;5;9;30.00;270.00;2;18;2;18;5.40
0;2370;171;2640;1.12;2954.16;0.01836;48.4704;0.01836;48.4704;59.08
0;2370;123;960;3.81;3652.80;0.02258;21.6768;0.02258;21.6768;73.06
0;2370;41;2952;7.15;21106.80;0.29679;876.12408;0.29679;876.12408;422.14
0;2370;42;2952;9.32;27509.69;0.27579;814.13208;0.27579;814.13208;550.19
0;2370;71;2550;3.44;8779.65;1.02626;2616.963;1.02626;2616.963;175.59
0;2370;75;2550;3.44;8779.65;1.02626;2616.963;1.02626;2616.963;175.59
0;2370;76;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2370;115;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2370;486;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2370;489;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2370;477;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2370;483;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2371;177;2040;0.85;1731.96;0.015;30.6;0.0169;34.476;34.64
0;2371;176;1000;0.94;936.00;0.014;14;0.016;16;18.72
0;2372;6;24;150.00;3600.00;0;0;1;24;72.00
0;2373;5;68;30.00;2040.00;2;136;2;136;40.80
0;2374;5;6;35.00;210.00;2;12;2;12;4.20
0;2375;189;1500;4.47;6705.00;0.068;102;1.068;1602;134.10
0;2375;190;1500;4.47;6705.00;0.102;153;1.102;1653;134.10
0;2376;30;100;46.00;4600.00;1;100;2;200;92.00
0;2377;1000;456;28.63;13055.28;0.00073;0.33288;1.06733;486.70248;261.11
0;2378;171;6160;1.12;6893.04;0.01836;113.0976;0.01836;113.0976;137.86
0;2378;123;1440;3.81;5479.20;0.02258;32.5152;0.02258;32.5152;109.58
0;2378;41;2214;7.15;15830.10;0.29679;657.09306;0.29679;657.09306;316.60
0;2378;42;2214;9.32;20632.27;0.27579;610.59906;0.27579;610.59906;412.65
0;2379;6;18;150.00;2700.00;0;0;1;18;54.00
0;2380;5;34;30.00;1020.00;2;68;2;68;20.40
0;2381;151;2880;0.72;2070.72;0.023;66.24;0.023;66.24;41.41
0;2381;150;1512;0.98;1484.78;0.037;55.944;0.037;55.944;29.70
0;2381;152;1512;0.98;1484.78;0.038;57.456;0.038;57.456;29.70
0;2381;174;1800;1.02;1827.00;0.028;50.4;0.028;50.4;36.54
0;2382;184;450;1.13;508.50;0.007;3.15;0.013;5.85;10.17
0;2382;185;450;1.13;508.50;0.007;3.15;0.0136;6.12;10.17
0;2382;189;750;4.47;3352.50;0.068;51;1.068;801;67.05
0;2382;190;750;4.47;3352.50;0.102;76.5;1.102;826.5;67.05
0;2383;5;24;30.00;720.00;2;48;2;48;14.40
0;2384;30;56;46.00;2576.00;1;56;2;112;51.52
0;2385;1004;1080;3.92;4233.60;0.00006;0.0648;1.13856;1229.6448;84.67
0;2385;1005;1080;3.92;4233.60;0.00006;0.0648;1.13856;1229.6448;84.67
0;2387;247;2016;14.14;28506.24;0.308;620.928;0.308;620.928;570.12
0;2387;248;2000;3.55;7100.00;0.065;130;0.065;130;142.00
0;2387;246;2058;7.38;15188.04;0.144;296.352;0.144;296.352;303.76
0;2387;250;2000;0.17;340.00;0.00288;5.76;0.00338;6.76;6.80
0;2387;252;2000;0.17;340.00;0.00188;3.76;0.00238;4.76;6.80
0;2387;249;2350;2.29;5381.50;0.003;7.05;0.003;7.05;107.63
0;2389;198;1566;3.58;5606.28;0.052;81.432;0.052;81.432;112.13
0;2389;196;284;12.96;3680.64;0.378;107.352;0.378;107.352;73.61
0;2389;202;1280;4.08;5222.40;0.099;126.72;0.099;126.72;104.45
0;2389;199;1566;3.58;5606.28;0.052;81.432;0.052;81.432;112.13
0;2389;197;284;12.96;3680.64;0.378;107.352;0.378;107.352;73.61
0;2389;201;1280;4.08;5222.40;0.099;126.72;0.099;126.72;104.45
0;2390;156;4;1200.07;4800.28;1;4;2;8;96.01
0;2390;159;4;198.59;794.36;1;4;2;8;15.89
0;2390;160;80;87.39;6991.20;1;80;2;160;139.82
0;2390;148;18;304.89;5488.02;1;18;2;36;109.76
0;2391;196;852;12.96;11041.92;0.378;322.056;0.378;322.056;220.84
0;2391;197;852;12.96;11041.92;0.378;322.056;0.378;322.056;220.84
0;2392;212;2400;36.00;86400.00;0.468;1123.2;0.46792;1123.008;1728.00
0;2393;774;180;24.80;4464.00;2;360;2;360;89.28
0;2394;156;12;1200.07;14400.84;1;12;2;24;288.02
0;2394;159;4;198.59;794.36;1;4;2;8;15.89
0;2395;170;1760;1.12;1969.44;0.01836;32.3136;0.01836;32.3136;39.39
0;2395;171;5280;1.12;5908.32;0.01836;96.9408;0.01836;96.9408;118.17
0;2395;37;738;7.13;5259.73;0.29679;219.03102;0.29679;219.03102;105.19
0;2395;39;738;9.30;6863.40;0.27679;204.27102;0.27679;204.27102;137.27
0;2395;41;984;7.15;7035.60;0.29679;292.04136;0.29679;292.04136;140.71
0;2395;42;1230;9.32;11462.37;0.27579;339.2217;0.27579;339.2217;229.25
0;2395;71;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2395;75;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2396;6;15;150.00;2250.00;0;0;1;15;45.00
0;2397;5;38;150.00;5700.00;2;76;2;76;114.00
0;2398;941;324;37.60;12182.40;0.156;50.544;0.156;50.544;243.65
0;2399;768;1;771.07;771.07;1;1;2;2;15.42
0;2401;182;600;2.46;1478.76;0.0583;34.98;0.0663;39.78;29.58
0;2401;183;1000;0.57;571.40;0.007;7;0.00786;7.86;11.43
0;2401;212;780;36.00;28080.00;0.468;365.04;0.46792;364.9776;561.60
0;2401;873;800;11.27;9012.64;1.06507;852.056;1.09007;872.056;180.25
0;2401;874;420;8.24;3461.51;1.04179;437.5518;1.05839;444.5238;69.23
0;2401;469;1224;6.69;8193.21;1.0575;1294.38;1.08405;1326.8772;163.86
0;2402;774;60;24.80;1488.00;2;120;2;120;29.76
0;2402;5;67;35.00;2345.00;2;134;2;134;46.90
0;2403;665;21600;0.54;11700.72;0.00174;37.584;0.00174;37.584;234.01
0;2403;663;83600;0.19;15750.24;0;0;0;0;315.00
0;2403;663;74100;0.19;13960.44;0;0;0;0;279.21
0;2404;677;131;1.06;138.86;1;131;2;262;2.78
0;2404;668;131;3.27;428.37;1;131;2;262;8.57
0;2404;1151;2;26.49;52.98;1;2;1;2;1.06
0;2405;170;1760;1.12;1969.44;0.01836;32.3136;0.01836;32.3136;39.39
0;2405;171;6380;1.12;7139.22;0.01836;117.1368;0.01836;117.1368;142.78
0;2405;37;1722;7.13;12272.69;0.29679;511.07238;0.29679;511.07238;245.45
0;2405;39;1722;9.30;16014.60;0.27679;476.63238;0.27679;476.63238;320.29
0;2405;71;2040;3.44;7023.72;1.02626;2093.5704;1.02626;2093.5704;140.47
0;2405;75;2040;3.44;7023.72;1.02626;2093.5704;1.02626;2093.5704;140.47
0;2405;486;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2405;489;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2405;477;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2405;483;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2406;176;3000;0.94;2808.00;0.014;42;0.016;48;56.16
0;2407;212;2400;36.00;86400.00;0.468;1123.2;0.46792;1123.008;1728.00
0;2408;6;14;150.00;2100.00;0;0;1;14;42.00
0;2409;5;79;150.00;11850.00;2;158;2;158;237.00
0;2410;5;6;35.00;210.00;2;12;2;12;4.20
0;2411;181;480;1.91;917.23;0.035;16.8;0.0426;20.448;18.34
0;2411;621;3000;1.30;3912.30;0.00875;26.25;0.01035;31.05;78.25
0;2412;212;2340;36.00;84240.00;0.468;1095.12;0.46792;1094.9328;1684.80
0;2414;5;9;35.00;315.00;2;18;2;18;6.30
0;2415;189;900;4.47;4023.00;0.068;61.2;1.068;961.2;80.46
0;2415;190;900;4.47;4023.00;0.102;91.8;1.102;991.8;80.46
0;2416;30;60;46.00;2760.00;1;60;2;120;55.20
0;2418;5;1;150.00;150.00;2;2;2;2;3.00
0;2419;266;600;2.10;1259.34;0.008;4.8;0.008;4.8;25.19
0;2419;271;250;0.63;157.50;0.01225;3.0625;0.01625;4.0625;3.15
0;2419;272;250;0.63;157.50;0.0095;2.375;0.0135;3.375;3.15
0;2419;273;250;0.63;157.50;0.0095;2.375;0.0135;3.375;3.15
0;2419;275;250;0.63;157.50;0.0095;2.375;0.0135;3.375;3.15
0;2419;594;560;12.70;7113.18;0.1805;101.08;1.1805;661.08;142.26
0;2419;595;560;12.70;7113.18;0.1805;101.08;1.1805;661.08;142.26
0;2420;30;5;46.00;230.00;1;5;2;10;4.60
0;2422;609;500;0.19;95.00;1;500;1;500;1.90
0;2423;170;2200;1.12;2461.80;0.01836;40.392;0.01836;40.392;49.24
0;2423;171;6600;1.12;7385.40;0.01836;121.176;0.01836;121.176;147.71
0;2423;123;1200;3.81;4566.00;0.02258;27.096;0.02258;27.096;91.32
0;2423;71;4335;3.44;14925.41;1.02626;4448.8371;1.02626;4448.8371;298.51
0;2423;75;4080;3.44;14047.44;1.02626;4187.1408;1.02626;4187.1408;280.95
0;2423;76;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2423;115;765;3.44;2633.90;1.02626;785.0889;1.02626;785.0889;52.68
0;2424;176;5000;0.94;4680.00;0.014;70;0.016;80;93.60
0;2425;5;84;150.00;12600.00;2;168;2;168;252.00
0;2426;5;10;35.00;350.00;2;20;2;20;7.00
0;2428;184;150;1.13;169.50;0.007;1.05;0.013;1.95;3.39
0;2428;185;150;1.13;169.50;0.007;1.05;0.0136;2.04;3.39
0;2428;189;300;4.47;1341.00;0.068;20.4;1.068;320.4;26.82
0;2428;190;300;4.47;1341.00;0.102;30.6;1.102;330.6;26.82
0;2429;30;22;46.00;1012.00;1;22;2;44;20.24
0;2430;200;4704;2.82;13265.28;0.026;122.304;0.026;122.304;265.31
0;2430;205;1008;2.07;2086.56;0.0225;22.68;0.0225;22.68;41.73
0;2430;196;142;12.96;1840.32;0.378;53.676;0.378;53.676;36.81
0;2430;197;142;12.96;1840.32;0.378;53.676;0.378;53.676;36.81
0;2431;156;2;1200.07;2400.14;1;2;2;4;48.00
0;2431;157;28;73.04;2045.12;1;28;2;56;40.90
0;2431;159;2;198.59;397.18;1;2;2;4;7.94
0;2431;161;6;73.04;438.24;1;6;2;12;8.76
0;2432;158;4;278.51;1114.04;1;4;1;4;22.28
0;2432;161;15;73.04;1095.60;1;15;2;30;21.91
0;2432;159;1;198.59;198.59;1;1;2;2;3.97
0;2433;182;1200;2.46;2957.52;0.0583;69.96;0.0663;79.56;59.15
0;2433;212;1170;36.00;42120.00;0.468;547.56;0.46792;547.4664;842.40
0;2433;873;400;11.27;4506.32;1.06507;426.028;1.09007;436.028;90.13
0;2433;874;240;8.24;1978.01;1.04179;250.0296;1.05839;254.0136;39.56
0;2433;467;1080;6.69;7229.30;1.0625;1147.5;1.08895;1176.066;144.59
0;2434;774;90;24.80;2232.00;2;180;2;180;44.64
0;2434;5;54;35.00;1890.00;2;108;2;108;37.80
0;2435;594;368;12.70;4674.37;0.1805;66.424;1.1805;434.424;93.49
0;2435;595;368;12.70;4674.37;0.1805;66.424;1.1805;434.424;93.49
0;2435;271;500;1.26;629.10;0.01225;6.125;0.01625;8.125;12.58
0;2435;272;500;1.26;629.10;0.0095;4.75;0.0135;6.75;12.58
0;2435;273;500;1.26;629.10;0.0095;4.75;0.0135;6.75;12.58
0;2435;275;500;1.26;629.10;0.0095;4.75;0.0135;6.75;12.58
0;2437;30;8;46.00;368.00;1;8;2;16;7.36
0;2441;183;1000;0.57;571.40;0.007;7;0.00786;7.86;11.43
0;2441;211;960;1.61;1548.19;0.008;7.68;0.00884;8.4864;30.96
0;2441;212;1170;36.00;42120.00;0.468;547.56;0.46792;547.4664;842.40
0;2441;873;200;11.27;2253.16;1.06507;213.014;1.09007;218.014;45.06
0;2441;467;144;6.69;963.91;1.0625;153;1.08895;156.8088;19.28
0;2442;205;1512;2.07;3129.84;0.0225;34.02;0.0225;34.02;62.60
0;2443;774;90;24.80;2232.00;2;180;2;180;44.64
0;2443;5;11;35.00;385.00;2;22;2;22;7.70
0;2444;159;1;198.59;198.59;1;1;2;2;3.97
0;2444;160;9;73.04;657.36;1;9;2;18;13.15
0;2446;159;1;198.59;198.59;1;1;2;2;3.97
0;2446;161;9;73.04;657.36;1;9;2;18;13.15
0;2447;181;960;1.91;1834.46;0.035;33.6;0.0426;40.896;36.69
0;2447;621;1800;1.30;2347.38;0.00875;15.75;0.01035;18.63;46.95
0;2448;171;6600;1.12;7385.40;0.01836;121.176;0.01836;121.176;147.71
0;2448;123;2400;3.81;9132.00;0.02258;54.192;0.02258;54.192;182.64
0;2448;71;2040;3.44;7023.72;1.02626;2093.5704;1.02626;2093.5704;140.47
0;2448;75;2040;3.44;7023.72;1.02626;2093.5704;1.02626;2093.5704;140.47
0;2448;486;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2448;489;1120;8.67;9709.95;1.05616;1182.8992;1.05616;1182.8992;194.20
0;2448;477;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2448;483;1100;3.08;3391.52;1.015;1116.5;2.019;2220.9;67.83
0;2449;681;1000;0.92;917.60;0;0;0.002;2;18.35
0;2449;682;1000;0.92;917.60;0;0;0.002;2;18.35
0;2449;683;1000;0.92;917.60;0;0;0.002;2;18.35
0;2449;684;1000;0.92;917.60;0;0;0.002;2;18.35
0;2449;266;600;2.10;1259.34;0.008;4.8;0.008;4.8;25.19
0;2449;321;288;2.58;743.04;0.1185;34.128;0.1497;43.1136;14.86
0;2449;255;320;2.58;825.60;0.1185;37.92;0.1497;47.904;16.51
0;2449;256;1050;1.67;1752.35;0.0165;17.325;0.0212;22.26;35.05
0;2449;269;300;3.75;1124.43;0.0485;14.55;0.0485;14.55;22.49
0;2449;268;300;3.75;1124.43;0.0485;14.55;0.0485;14.55;22.49
0;2450;5;82;150.00;12300.00;2;164;2;164;246.00
0;2451;30;37;46.00;1702.00;1;37;2;74;34.04
0;2452;5;11;35.00;385.00;2;22;2;22;7.70
0;2453;171;3960;1.12;4431.24;0.01836;72.7056;0.01836;72.7056;88.62
0;2454;189;300;4.47;1341.00;0.068;20.4;1.068;320.4;26.82
0;2454;190;300;4.47;1341.00;0.102;30.6;1.102;330.6;26.82
0;2455;30;20;46.00;920.00;1;20;2;40;18.40
0;2456;5;18;150.00;2700.00;2;36;2;36;54.00
0;2457;1120;1700;9.70;16497.48;1;1700;1;1700;329.95
0;2457;1121;1700;9.70;16497.48;1;1700;1;1700;329.95
0;2458;184;150;1.13;169.50;0.007;1.05;0.013;1.95;3.39
0;2459;415;652;2.50;1630.00;1;652;1;652;32.60
0;2460;628;5;650.00;3250.00;1;5;2;10;65.00
0;2461;171;2860;1.12;3200.34;0.01836;52.5096;0.01836;52.5096;64.01
0;2461;123;960;3.81;3652.80;0.02258;21.6768;0.02258;21.6768;73.06
0;2461;41;2952;7.15;21106.80;0.29679;876.12408;0.29679;876.12408;422.14
0;2461;42;2952;9.32;27509.69;0.27579;814.13208;0.27579;814.13208;550.19
0;2461;71;1530;3.44;5267.79;1.02626;1570.1778;1.02626;1570.1778;105.36
0;2461;75;1275;3.44;4389.83;1.02626;1308.4815;1.02626;1308.4815;87.80
0;2462;6;24;150.00;3600.00;0;0;1;24;72.00
0;2463;5;28;150.00;4200.00;2;56;2;56;84.00
0;2466;207;818;1.23;1006.14;0.0132;10.7976;0.0132;10.7976;20.12
0;2467;155;2;171.22;342.44;1;2;2;4;6.85
0;2468;666;19000;0.14;2566.90;0;0;0;0;51.34
0;2468;663;15200;0.19;2863.68;0;0;0;0;57.27
0;2468;666;133000;0.14;17968.30;0;0;0;0;359.37
0;2468;666;208000;0.14;28100.80;0;0;0;0;562.02
0;2469;677;53;1.06;56.18;1;53;2;106;1.12
0;2469;668;53;3.27;173.31;1;53;2;106;3.47
0;2469;678;1;26.49;26.49;1;1;2;2;0.53
0;2470;184;450;1.13;508.50;0.007;3.15;0.013;5.85;10.17
0;2470;185;450;1.13;508.50;0.007;3.15;0.0136;6.12;10.17
0;2470;189;600;4.47;2682.00;0.068;40.8;1.068;640.8;53.64
0;2470;190;600;4.47;2682.00;0.102;61.2;1.102;661.2;53.64
0;2471;30;46;46.00;2116.00;1;46;2;92;42.32
0;2473;212;2340;36.00;84240.00;0.468;1095.12;0.46792;1094.9328;1684.80
0;2474;774;180;24.80;4464.00;2;360;2;360;89.28
0;2475;170;2200;1.12;2461.80;0.01836;40.392;0.01836;40.392;49.24
0;2475;41;3690;7.15;26383.50;0.29679;1095.1551;0.29679;1095.1551;527.67
0;2475;42;3690;9.32;34387.11;0.27579;1017.6651;0.27579;1017.6651;687.74
0;2475;71;2040;3.44;7023.72;1.02626;2093.5704;1.02626;2093.5704;140.47
0;2475;75;1785;3.44;6145.76;1.02626;1831.8741;1.02626;1831.8741;122.92
0;2476;592;688;14.02;9643.21;0.1725;118.68;1.1725;806.68;192.86
0;2476;593;688;14.02;9643.21;0.1725;118.68;1.1725;806.68;192.86
0;2477;6;30;150.00;4500.00;0;0;1;30;90.00
0;2477;394;1;50.00;50.00;1;1;1;1;1.00
0;2478;5;25;150.00;3750.00;2;50;2;50;75.00
0;2480;182;1200;2.46;2957.52;0.0583;69.96;0.0663;79.56;59.15
0;2480;212;1560;36.00;56160.00;0.468;730.08;0.46792;729.9552;1123.20
0;2480;873;800;11.27;9012.64;1.06507;852.056;1.09007;872.056;180.25
